Gene_Symbol,Mean_T1D,Mean_Control,Log2FC,P_Value,FDR
HERC1,9.949894567837317,9.830919920051032,0.11897464778628475,0.1299525585197831,0.5384624428352455
SLC38A10,9.63060690162013,9.474915551179125,0.15569135044100513,0.13002162269158885,0.5384624428352455
WHSC1L1,7.301588712106706,7.126309343706307,0.17527936840039882,0.13036324402452992,0.5384624428352455
GORASP1,8.208588796274,8.09307807526763,0.11551072100636972,0.13080833448723672,0.5399739280986574
FOXP3,5.367936557906013,5.101960325272569,0.2659762326334443,0.13089640518367054,0.5400076056340987
AP3D1,8.106254849448815,8.29850600518653,-0.1922511557377149,0.13086388818106362,0.5400076056340987
APEH,9.400438623269352,9.26532162532032,0.13511699794903187,0.13104838206350708,0.540304723486363
NPR1,5.304646772577013,5.044352978729997,0.26029379384701556,0.13101336196320262,0.540304723486363
TMED7 /// TMED7-TICAM2,8.27366367879259,8.458667167725865,-0.18500348893327612,0.13115338261838985,0.5404079164901033
H3F3A,7.938046155282958,7.732738374290246,0.20530778099271174,0.13112559328140666,0.5404079164901033
CLPS,6.03143208837613,5.6683259540143345,0.3631061343617956,0.13120331621489256,0.5404488932167855
FOXD2,5.489625133211367,5.024598771960456,0.4650263612509109,0.1313859330653478,0.5405942858205778
TIAM1,8.79935233001442,8.606102215205533,0.19325011480888676,0.13139861109290404,0.5405942858205778
SFI1,8.781736049427117,8.630158489249006,0.15157756017811153,0.13132465768368687,0.5405942858205778
FLJ10038,7.441084782558101,7.567685929343038,-0.12660114678493706,0.13138450596956372,0.5405942858205778
TAF7L,4.698308733391231,4.259390912586376,0.4389178208048552,0.13149843208966608,0.5406757863376443
AQP3,8.989412254327176,8.822801776190458,0.16661047813671814,0.13147928205772252,0.5406757863376443
CREM,6.473162804248086,6.699638383955917,-0.22647557970783083,0.13165306301869656,0.5411469424263029
ACSF2,7.297456864241384,7.031118402767252,0.266338461474132,0.1318089949540175,0.5416231580430363
HRC,4.03157238108156,3.7065432235864684,0.3250291574950914,0.1320315198978611,0.5417140228960513
ABL2,5.589778504722874,5.940327680713118,-0.3505491759902437,0.13201604598314776,0.5417140228960513
ARG2,5.99182550450149,6.2135915001659505,-0.22176599566446065,0.13191501748149118,0.5417140228960513
CDC16,10.10546287856877,10.000960923536367,0.10450195503240423,0.13197824603399808,0.5417140228960513
GSTM5,7.252304435193846,7.018168515700762,0.23413591949308366,0.13200962170870756,0.5417140228960513
RBL2,10.739339069870073,10.588854009130005,0.15048506074006873,0.1321635913640436,0.5418473093645626
RBMS1,11.371604543294392,11.447734470185615,-0.07612992689122322,0.13211689429287202,0.5418473093645626
LILRB5,5.045918493566321,4.709024526671655,0.33689396689466555,0.13218428257306422,0.5418473093645626
HUS1,7.056517203552792,7.192174748429911,-0.13565754487711867,0.13254303483162194,0.5420337063342852
PKP1,4.570469091457069,4.37693765676789,0.193531434689179,0.13246218205906754,0.5420337063342852
IFNA10,5.496022733419467,5.027775376506637,0.4682473569128307,0.13285751128739406,0.5420337063342852
DYM,6.977208463538176,7.22616716934868,-0.24895870581050428,0.13261026002893408,0.5420337063342852
TESK1,8.343308586092965,8.14707629339708,0.1962322926958855,0.132359103221441,0.5420337063342852
IQGAP2,10.493343765412684,10.599078880549117,-0.10573511513643297,0.1325782953498887,0.5420337063342852
EPN1,5.907386284669523,5.488421205878704,0.41896507879081923,0.1327584630220574,0.5420337063342852
NTRK2,4.855165666217544,4.607083145093866,0.24808252112367768,0.13239472749130013,0.5420337063342852
SACM1L,10.552884944452911,10.372478215727273,0.18040672872563768,0.1326429195640901,0.5420337063342852
SMG7-AS1,4.6742523060261405,4.972166842409834,-0.2979145363836935,0.13240641138824116,0.5420337063342852
LIAS,7.304518312909674,7.586229527856382,-0.28171121494670803,0.13283223040424086,0.5420337063342852
C2orf83,4.234737469905223,3.885515561085755,0.34922190881946813,0.13287145165264422,0.5420337063342852
CXCR6,7.015480485635218,6.717176576504177,0.2983039091310413,0.13278675789917513,0.5420337063342852
TRA@ /// YME1L1,8.14590906764351,7.891390243222262,0.25451882442124774,0.13235699517065808,0.5420337063342852
NMD3,8.705952017184476,8.908676075803042,-0.2027240586185659,0.13248555387585823,0.5420337063342852
CPB2,4.9171136911864535,4.42692067669336,0.4901930144930935,0.13280233509871975,0.5420337063342852
RAB31,11.113167471289367,11.257856159721692,-0.14468868843232485,0.13294278556733444,0.542161058220436
SULT1E1,4.856865302217371,4.352711611237299,0.5041536909800719,0.13313174235142278,0.5424406083447328
RPS4XP9 /// RPS4XP9,6.736724824585105,7.019850462126908,-0.2831256375418034,0.13310842228935918,0.5424406083447328
SH3GL3,5.762164207822074,5.484964922431115,0.2771992853909584,0.1330557827771167,0.5424406083447328
FAS,8.953052291657214,8.792407431536983,0.1606448601202306,0.1332565767627425,0.5427856042641546
KIAA0586,7.820364820987991,7.728204286652368,0.09216053433562266,0.13336871150995028,0.5430012389477603
RAD23A,9.766297365808065,9.858665996554912,-0.0923686307468472,0.1333898714988209,0.5430012389477603
GBP2,10.724862198035964,10.855598849591166,-0.13073665155520153,0.13347975256460787,0.5432035097593121
HOXC10,5.867475492372483,6.186989006395257,-0.3195135140227743,0.1335646357870374,0.5432218033890491
CACNA1H,3.7737894234402334,3.991707245621536,-0.2179178221813025,0.13354981145661987,0.5432218033890491
XYLT1,8.370474549399411,8.206251710489687,0.16422283890972444,0.13368389562899535,0.5435432760005633
KMT2A /// LOC101929115,4.943098238610048,5.338846268416996,-0.39574802980694823,0.13377699130177076,0.5437582067499043
HSD17B14,5.383381632456399,4.948840128141881,0.43454150431451843,0.13416374958960728,0.5451662885458636
C14orf132,6.418579702184144,6.64871845465958,-0.23013875247543591,0.134280375505499,0.5454761872428071
NEU1,8.678299487761661,8.538598181920312,0.1397013058413492,0.13485317446006137,0.5454769752386087
RFNG,8.109330599886901,7.880820473741685,0.22851012614521604,0.13479650075109495,0.5454769752386087
MMP12,5.531145443786067,5.197750874890152,0.33339456889591457,0.13449954925278335,0.5454769752386087
TCEB3,8.443809908899341,8.52855316560901,-0.0847432567096682,0.13450258527978415,0.5454769752386087
JMJD6,8.29086759540268,8.114732120545776,0.1761354748569044,0.13449173755109753,0.5454769752386087
KIAA0509,5.637549526049133,5.194849380129273,0.4427001459198596,0.13477104663757686,0.5454769752386087
TOX4,8.75416830166014,8.836531798697697,-0.08236349703755685,0.13479690119474239,0.5454769752386087
TP53BP1,8.366563952802112,8.261681084356995,0.10488286844511663,0.13484931891862412,0.5454769752386087
S100A1,5.6807275392546055,6.041098557158452,-0.3603710179038462,0.13466969527647807,0.5454769752386087
CTSZ,7.008409613985171,6.787579414674024,0.22083019931114656,0.13455264790244661,0.5454769752386087
CETN2,8.869265875813873,8.803975968096523,0.0652899077173501,0.13481090558460748,0.5454769752386087
MGC12488,5.818041517877206,6.102901412600815,-0.28485989472360895,0.13488598233425309,0.5454769752386087
SMG8,8.801579673915144,8.681633094015488,0.11994657989965596,0.13486705473042415,0.5454769752386087
NUP98,8.576273321971762,8.472449896356961,0.10382342561480051,0.13445285144410446,0.5454769752386087
ITM2C,8.964091104888443,8.79166048903714,0.1724306158513027,0.13469847176396124,0.5454769752386087
CORO1C,10.794108393823029,10.95076739884143,-0.15665900501840113,0.13503634668720646,0.5456963849987159
ASPSCR1,7.103437885221544,7.384451163541558,-0.28101327832001477,0.13506136942809505,0.5456963849987159
JUND,9.505348887357403,9.784891881781848,-0.2795429944244443,0.13501233178674385,0.5456963849987159
KLF7,9.226293079735793,9.089881955289037,0.13641112444675585,0.13511447891778736,0.5457478130824556
CDH1,4.006858856799887,4.376877916367822,-0.3700190595679347,0.1351998331286076,0.5457663514734562
RP3-406P24.1,7.8766084269657215,8.024614884155502,-0.14800645718978078,0.13516946374388092,0.5457663514734562
KRT6B,6.1522584588452816,5.96431785736763,0.1879406014776519,0.13544744319232974,0.5466026260807215
SPTBN2,4.73395586610112,5.134401952814499,-0.4004460867133792,0.13563650876500835,0.5469166336506058
GOLGA6A,4.8312052370387715,4.355267678278245,0.4759375587605268,0.13561167015627376,0.5469166336506058
NKX2-8,4.893409069162192,5.190438911259375,-0.2970298420971833,0.1356466560116042,0.5469166336506058
NCL,11.8228222098376,11.97749302734565,-0.15467081750805,0.13577031654920826,0.5472432872356244
TXLNG,5.78936942790839,5.346776819461749,0.44259260844664094,0.1358086559665767,0.5472432872356244
ENTPD6,8.969837540898073,8.767211658805246,0.20262588209282661,0.13586569105225127,0.5473099298274742
SLC12A6,8.175023759817794,8.018867063351076,0.15615669646671826,0.13604332697206636,0.547862206206042
KCTD13,7.529061179037943,7.302826661929985,0.22623451710795806,0.13618564777579056,0.5482719778641076
GAPDHS,5.60714831310401,5.9535524935096005,-0.3464041804055906,0.1362678167032896,0.5484394111807501
GPI,10.915833453608798,11.03379479824826,-0.11796134463946295,0.1363121020450922,0.5484543194818163
AXIN1,8.741658657893796,8.597514198187367,0.1441444597064283,0.13656650279859467,0.5485117440535044
IL7R,13.72026490153298,13.555130624682887,0.1651342768500932,0.1366190477981965,0.5485117440535044
NPY1R,3.315828045878978,3.7940302642953863,-0.4782022184164081,0.1366510575085571,0.5485117440535044
PMS2L2,5.783217601557316,5.339463265394648,0.4437543361626677,0.1366343784917469,0.5485117440535044
ZNF322,6.4142713682259735,6.080889272138727,0.3333820960872469,0.1366359524274236,0.5485117440535044
HNRNPA1,10.05722328113052,10.25405789396988,-0.19683461283936055,0.1365415795665237,0.5485117440535044
GSTM1,8.658365085513598,8.453276065368165,0.20508902014543295,0.1365000508079411,0.5485117440535044
FCGR2C,8.515798636416132,8.277768981227728,0.23802965518840402,0.13642150985723764,0.5485117440535044
P2RX7,7.042853098320171,7.376737665598671,-0.3338845672785,0.13682545420274317,0.5490486976098795
SLC35E1,9.136787526407572,9.2439768513848,-0.1071893249772291,0.13743754145481127,0.5492218724901757
DARS2,7.717925248292369,7.548646855198175,0.1692783930941939,0.1371730594909949,0.5492218724901757
HIST1H2BH,7.187085996211164,7.47659531106581,-0.28950931485464615,0.1373094740018953,0.5492218724901757
OR1E3 /// OR1E3,6.267126057635816,5.90567999442968,0.36144606320613626,0.13718505542476203,0.5492218724901757
F9,5.467337685587794,5.057601425948222,0.4097362596395726,0.13729009254909458,0.5492218724901757
KIAA0141,8.551558773696266,8.63277424768484,-0.0812154739885731,0.13738191038657835,0.5492218724901757
PITPNA,9.212524693357306,9.141069716835455,0.07145497652185107,0.13696679688719324,0.5492218724901757
NDUFAF1,8.732180540425922,8.586928736563694,0.14525180386222836,0.13702376789798876,0.5492218724901757
LIN37,8.00768940887943,7.838310540544882,0.16937886833454918,0.1372943271655425,0.5492218724901757
H2AFB1 /// H2AFB2 /// H2AFB3,3.8717970405493793,4.117910939869421,-0.24611389932004135,0.13735205229081462,0.5492218724901757
F11,5.375242581917779,5.70217405279372,-0.326931470875941,0.13698447400215075,0.5492218724901757
TIMM17B,8.64159383797254,8.505875023257941,0.13571881471459868,0.13729116869757998,0.5492218724901757
UIMC1,9.472751339704416,9.378856624848034,0.09389471485638268,0.1373491294506905,0.5492218724901757
MTERF4,8.78016144395771,8.644632085641673,0.1355293583160364,0.1374264426958299,0.5492218724901757
GCDH,8.451285427144049,8.357841044228683,0.09344438291536505,0.13748463133338543,0.5492476477891528
GOLPH3L,8.715679215218826,8.337932775511955,0.37774643970687016,0.13759444225711884,0.5495239028087947
KIR2DL1,5.746195673655595,6.23591770390555,-0.489722030249955,0.13791485649947038,0.5502099023333136
STAM2,6.549511235756731,6.379190252504331,0.17032098325240064,0.13785072281862792,0.5502099023333136
ARID5B,10.559216855481969,10.479719261929977,0.07949759355199149,0.13781731961125443,0.5502099023333136
HTN3,2.4893784230745646,2.9307071099416824,-0.4413286868671178,0.13792905283797754,0.5502099023333136
HPR,4.749881316827547,5.206211924580252,-0.4563306077527054,0.13848070750567557,0.5503429472039566
RTN2,6.060797997762462,6.29356661176958,-0.23276861400711812,0.13822609870024022,0.5503429472039566
DTX4,8.460423633021708,8.287362388468827,0.17306124455288163,0.13833526854053246,0.5503429472039566
SCAF11,10.733530849232748,10.882087702949606,-0.14855685371685823,0.1381744057405604,0.5503429472039566
GOLGA6L4 /// GOLGA6L5P /// GOLGA6L9 /// LOC102724093,7.192394331640895,7.421531605192985,-0.22913727355209002,0.13851043090080406,0.5503429472039566
COG2,9.641804923856583,9.573368113137663,0.06843681071891972,0.13868506149230309,0.5503429472039566
ZSCAN16,7.7487385886066455,7.589004812140916,0.15973377646572917,0.13824744002031908,0.5503429472039566
SOAT1,7.332722942506146,7.555750402015852,-0.22302745950970593,0.13869915394628063,0.5503429472039566
PHF11,11.725236452175753,11.654860040952512,0.07037641122324167,0.13830944719048258,0.5503429472039566
PDIA6,10.392933372070116,10.489105777289957,-0.09617240521984094,0.13855825489341972,0.5503429472039566
GUK1,8.539580440396247,8.393400363715072,0.1461800766811745,0.1387311002481607,0.5503429472039566
SH3TC2,4.742560858685289,5.118928047088212,-0.3763671884029227,0.13873610219192603,0.5503429472039566
GPR183,9.88102973454002,9.69524075491587,0.18578897962414942,0.13849891199732817,0.5503429472039566
EN2,5.060667683358768,4.721720651178733,0.33894703218003563,0.13838399544073232,0.5503429472039566
RDH11,8.608796570314931,8.690063308391407,-0.08126673807647578,0.13813001579079606,0.5503429472039566
HIST1H2BL,4.692482881807571,4.316174873258715,0.3763080085488557,0.13849904801151558,0.5503429472039566
TIMM10B,8.586263834616805,8.46012389946153,0.12613993515527433,0.13867741438610673,0.5503429472039566
SLC17A4,5.974437820988851,5.580846505292786,0.39359131569606554,0.13813404875299296,0.5503429472039566
FAIM3,12.327113465306255,12.156375694126345,0.17073777117991007,0.13866221575874021,0.5503429472039566
KCNH2,6.020347425018855,5.825131866239207,0.19521555877964758,0.13900092294952002,0.5505854260441861
NPVF,3.947020719343543,4.437023861178041,-0.49000314183449767,0.1389622611605185,0.5505854260441861
NANS,9.090382647325482,9.203316108426693,-0.1129334611012105,0.13897224809161626,0.5505854260441861
TBXA2R,7.21234553136733,7.088474474216212,0.1238710571511179,0.1388608183421122,0.5505854260441861
CHRNA6,7.253941990730879,7.415934975081999,-0.1619929843511203,0.13891053926612107,0.5505854260441861
ATP4A,4.789769840660346,4.396286489689204,0.3934833509711426,0.13917412874877363,0.5509485500994948
SCO2,10.126389659089504,10.354877865742548,-0.2284882066530436,0.139160812420359,0.5509485500994948
ENSA,8.934407454222614,8.826004798619303,0.1084026556033102,0.13931759612689767,0.5513549960922466
UTP14A,6.716230708822897,6.941717944267488,-0.22548723544459115,0.13951295009000053,0.5513721036715351
ALX1,4.212087812920961,3.9982069134723974,0.2138808994485637,0.1395416545364341,0.5513721036715351
BAZ1B,6.408348817082337,6.243666106102881,0.16468271097945575,0.13955947633753005,0.5513721036715351
OR7C2,4.229385327649997,4.059825212689634,0.16956011496036272,0.13950625808558242,0.5513721036715351
ZNF215,3.7980858221383396,4.034489758120988,-0.23640393598264842,0.1395435964041379,0.5513721036715351
DQ583205 /// LOC642533 /// ZNF778,7.608304050503812,7.434694007834715,0.17361004266909763,0.13956670119573225,0.5513721036715351
C8orf17,5.958430104347514,5.5786043650720805,0.37982573927543317,0.13961632894508155,0.551406980038801
LY6G5C,7.248237991361685,7.079743391795179,0.1684945995665057,0.1398423209622743,0.5519769181673883
ATP5J,11.05706132170247,10.961795508751193,0.09526581295127734,0.13981009110181106,0.5519769181673883
TM7SF3,6.576180766366053,6.793563953149397,-0.21738318678334423,0.13989489731392304,0.5520232225394657
NUS1 /// NUS1P3,7.671763816418951,7.832627202915616,-0.16086338649666487,0.1400357961467121,0.5522567215998874
DDX58,9.033644360301587,8.824958495137103,0.20868586516448318,0.14001484964314886,0.5522567215998874
PLAC4,4.781145610139809,4.50901602099855,0.27212958914125895,0.14008798643691986,0.5523013817663279
SYTL2,7.034794742137253,7.281366373307769,-0.24657163117051617,0.1401576983544273,0.5524150753164435
EDF1,11.1655177339462,11.101852028661463,0.06366570528473581,0.14033361128217794,0.5524262961227101
LMO1,6.111111535638339,5.723179506644581,0.3879320289937578,0.14046111755756327,0.5524262961227101
CDR2 /// LOC101060399,10.196092007582683,10.055149387829925,0.14094261975275835,0.14048754567323377,0.5524262961227101
NAGLU,5.800460782018291,6.021947501980061,-0.22148671996176983,0.14039152934021296,0.5524262961227101
FAM60A,10.52830319472907,10.418559452041444,0.1097437426876251,0.14043098201188037,0.5524262961227101
EDC4,8.688356872662215,8.529735200866917,0.15862167179529862,0.1404491842112316,0.5524262961227101
HLA-J,12.598642986001263,12.750780480135058,-0.15213749413379496,0.14035554905834668,0.5524262961227101
